idCliente;apellido1;apellido2;nombre;salario;rangoSalarial;localidad;municipio;provincia
1901;RAMOS;NICOLINI;DANIELA;24735,85412;bajo;Gordoncillo;Vega del Esla;León
1902;RAMOS;FERNANDEZ;ANGEL SERGIO;22368,01176;muy bajo;Gradefes;Esla-Campos;León
1903;RAMOS;TABAREZ;ULISES;34025,38491;alto;Grajal de Campos;Tierra de Sahagún;León
1904;RAMOS;LARRABURU;CONRADO RICARDO;28103,11315;medio;Gusendos de los Oteros;Esla-Campos;León
1905;RANDALL;;GREGORY JASON;36024,36378;muy alto;Hospital de Órbigo;Ribera del Órbigo;León
1906;RAPETTI;TIZZE;ANDRES;25175,43454;medio;Igüeña;Bandera de El Bierzo.svg;León
1907;RAVERA;RUGGIERO;TERESITA GLADYS;27361,70112;medio;Izagre;Esla-Campos;León
1908;RE FRASCHINI;BENITEZ;ROSSANA ---;32887,95187;alto;Joarilla de las Matas;Tierra de Sahagún;León
1909;READ;FUENTES;JENNY;20511,89652;muy bajo;La Bañeza;Tierra de La Bañeza;León
1910;REAL;NUÑEZ;JULIO ENRIQUE;23148,56366;bajo;La Ercina;Montaña Oriental;León
1911;REBELLATO;GANDINI;MARIELA;26466,70268;medio;La Pola de Gordón;Montaña Central;León
1912;REBELLATO;MARTINEZ;JAVIER;28009,77668;medio;La Robla;Montaña Central;León
1913;REBOLEDO;LEBRATO;GONZALO JAVIER;34538,53713;alto;La Vecilla;Montaña Central;León
1914;REBOLLO;SANTA CRUZ;MACARENA;19048,54305;muy bajo;Laguna Dalga;Páramo Leonés;León
1915;RECAREY;MASTRANGELO;ALEJANDRO;26620,89961;medio;Laguna de Negrillos;Páramo Leonés;León
1916;REDIN;;MILTON;34108,82583;alto;Las Omañas;Omaña;León
1917;REGGIO;BRAIDA;GUALBERTO;32067,71875;alto;León;Tierra de León;León
1918;REHERMANN;ABELLA;HECTOR;17517,8935;muy bajo;Llamas de la Ribera;Ribera del Órbigo;León
1919;REISCH;VILA;NIBIA ANDREA;22774,35775;muy bajo;Los Barrios de Luna;Comarca de Luna;León
1920;RELOBA;PEREIRA;ANA ELIZABETH;33066,40674;alto;Lucillo;Maragatería;León
1921;REOLON;DE FERRARI;JULIO;18315,48256;muy bajo;Luyego;Maragatería;León
1922;REPETTO;VEIGA;BLANCA ELENA;29454,94869;medio;Magaz de Cepeda;La Cepeda (León);León
1923;REPETTO;MOREIRA;JORGE ARTURO;29874,93573;medio;Abajas;La Bureba;Burgos
1924;REPETTO;VIGNOLA;ALEJANDRO DANIEL;43125,83307;muy alto;Adrada de Haza;Ribera del Duero;Burgos
1925;REPISO;IBAÑEZ;LUIS MARIA;20046,66654;muy bajo;Aguas Cándidas;La Bureba;Burgos
1926;REY;GALLARETA;GERARDO PEDRO;40789,11467;muy alto;Aguilar de Bureba;La Bureba;Burgos
1927;REY;LACO;JUAN ANDRES;27228,96629;medio;Albillos;Alfoz de Burgos;Burgos
1928;REY;ASANDRI;CARLOS NICOLAS;36934,48535;muy alto;Alcocero de Mola;La Bureba;Burgos
1929;REY;FERRO;GRACIELA;35825,31132;muy alto;Alfoz de Bricia;Las Merindades;Burgos
1930;REY;GONZALEZ;ANA MABEL;24285,58499;bajo;Alfoz de Quintanadueñas;Alfoz de Burgos;Burgos
1931;REYES;MELO;LARRY;32346,58839;alto;Alfoz de Santa Gadea;Las Merindades;Burgos
1932;REYES;;FRANCISCO;31250,99197;alto;Altable;Comarca del Ebro;Burgos
1933;REYES;RODRIGUEZ;CARLOS;25769,26744;medio;Ameyugo;Comarca del Ebro;Burgos
1934;REYES;BACCARO;ALFREDO;28240,38449;medio;Anguix;Ribera del Duero;Burgos
1935;REYES;GALVAN;MARGARITA ROSA;27043,87416;medio;Aranda de Duero;Ribera del Duero;Burgos
1936;REYES;OEHNINGER;ALBERTO DOMINGO;27405,90211;medio;Arandilla;Ribera del Duero;Burgos
1937;REYES;HORNES;CAROLINA;18028,51944;muy bajo;Arauzo de Miel;Sierra de la Demanda (comarca);Burgos
1938;REYES;RODRIGUEZ;ARIEL ELBIO;30794,37088;medio;Arauzo de Salce;Sierra de la Demanda;Burgos
1939;REYNA;TEXEIRA;JORGE ROBERTO;30419,533;medio;Arauzo de Torre;Sierra de la Demanda (comarca);Burgos
1940;REYNO;PRADO;ESTELA INES;22060,65957;muy bajo;Arcos;Alfoz de Burgos;Burgos
1941;REZZANO;RUCKERT;GUSTAVO MARIA;33102,57647;alto;Arenillas de Riopisuerga;Odra-Pisuerga;Burgos
1942;RIANI;ARIETA;RODOLFO;20744,87475;muy bajo;Arija;Las Merindades;Burgos
1943;RIBAS;REBOLLO;MARÍA TERESA;25452,20226;medio;Arlanzón;Alfoz de Burgos;Burgos
1944;RIBEIRO;TORRADO;WASHINGTON RAUL;8086,554723;muy bajo;Arraya de Oca;Montes de Oca (comarca);Burgos
1945;RIBEIRO;;ROBERTO;27218,89771;medio;Atapuerca;Alfoz de Burgos;Burgos
1946;RIBEIRO;BITANCOURT;SIDNEY;35567,33442;muy alto;Avellanosa de Muñó;Comarca del Arlanza;Burgos
1947;RICCARDI;MICHELINI;ADRIANA;19002,45967;muy bajo;Bahabón de Esgueva;Comarca del Arlanza;Burgos
1948;RICHARD;RATIN;MARTHA YANET;27159,04459;medio;Barbadillo de Herreros;Sierra de la Demanda (comarca);Burgos
1949;RICHINO;DUTRA;ALVARO LUIS;18744,07272;muy bajo;Barbadillo del Mercado;Sierra de la Demanda (comarca);Burgos
1950;RICO;RUIZ;SANTIAGO LUIS;33074,32765;alto;Barbadillo del Pez;Sierra de la Demanda (comarca);Burgos
1951;RIDAO;GONZALEZ;ANDRES;28764,96585;medio;Barrio de Muñó;Comarca del Arlanza;Burgos
1952;RIEIRO;FERNANDEZ;BLANCA ISABEL;32156,49846;alto;Barrios de Colina;Montes de Oca (comarca);Burgos
1953;RIELLA;BERAD;JULIO;33021,01678;alto;Basconcillos del Tozo;Páramos (comarca);Burgos
1954;RIELLI;SAN MARTIN;JOSE DOMINGO;26089,42036;medio;Bascuñana;Montes de Ayago;Burgos
1955;RIERA;GALEANO;ANAI;21334,84369;muy bajo;Baños de Valdearados;Ribera del Duero;Burgos
1956;RIESGO;LARRAZ;WALTER;26130,93047;medio;Bañuelos de Bureba;La Bureba;Burgos
1957;RIESTRA;GIMENEZ;FELIX RAMON;22610,15634;muy bajo;Belbimbre;Odra-Pisuerga;Burgos
1958;RIET;VILLAMIL;FERNANDO GONZALO;33225,79597;alto;Belorado;Montes de Oca (comarca);Burgos
1959;RIET;BUSTAMANTE;GERMAN JORGE;29570,77895;medio;Berberana;Las Merindades;Burgos
1960;RINALDI;FOSALBA;LUCILA ALEJANDRA;35014,46552;muy alto;Berlangas de Roa;Ribera del Duero;Burgos
1961;RIOS;FERREIRA;GILBERTO;40607,06919;muy alto;Berzosa de Bureba;La Bureba;Burgos
1962;RIOS;PIGNATTA;DANILO;29449,74685;medio;Bozoó;;Burgos
1963;RIOS;INGOLD;EMA BEATRIZ;29816,84073;medio;Brazacorta;Ribera del Duero;Burgos
1964;RIPOLL;SUAREZ;JUAN;37864,20794;muy alto;Briviesca;La Bureba;Burgos
1965;RISSO;SINGLAN;NESTOR GUSTAVO;19585,97513;muy bajo;Bugedo;Comarca del Ebro;Burgos
1966;RIVA;REY;ALVARO;30246,86337;medio;Buniel;Alfoz de Burgos;Burgos
1967;RIVA;PASTORINO;MARIA JOSE;41481,54263;muy alto;Burgos;Alfoz de Burgos;Burgos
1968;RIVAS;VIGNOLO;PABLO ALEJANDRO;30253,96374;medio;Busto de Bureba;La Bureba;Burgos
1969;RIVAS;ABASCAL;MARIA STELLA;21637,66228;muy bajo;Cabañes de Esgueva;Comarca del Arlanza;Burgos
1970;RIVAS;GOYCOECHEA;ANA GABRIELA;51247,06461;muy alto;Cabezón de la Sierra;Sierra de la Demanda (comarca);Burgos
1971;RIVEIRO;ROUTIN;JAVIER ALONSO;23114,15684;bajo;Caleruega;Ribera del Duero;Burgos
1972;RIVERO;MARTIN;JUAN CARLOS;35994,72685;muy alto;Campillo de Aranda;Ribera del Duero;Burgos
1973;RIVERO;SOSA;ALBERTO SAUL;31543,29454;alto;Campolara;Sierra de la Demanda (comarca);Burgos
1974;RIVERO;MORES;CRISTINA ROSARIO;28885,85546;medio;Canicosa de la Sierra;Sierra de la Demanda (comarca);Burgos
1975;RIVERO;PATRON;HOMERO ANIBAL;22918,56671;muy bajo;Cantabrana;La Bureba;Burgos
1976;RIVERO;VIÑAS;LUIS EDUARDO;36365,9975;muy alto;Carazo;Sierra de la Demanda (comarca);Burgos
1977;ROBAINA;CAMPO;DORA LYLIAN;27836,43449;medio;Carcedo de Bureba;La Bureba;Burgos
1978;ROBAINA;PIEGAS;RICARDO MARIA;27883,33959;medio;Carcedo de Burgos;Alfoz de Burgos;Burgos
1979;ROBALLO;ALBERO;JUAN ANDRES;23405,95327;bajo;Cardeñadijo;Alfoz de Burgos;Burgos
1980;ROBERTI;COLOMBO;GABRIELA;40211,53687;muy alto;Cardeñajimeno;Alfoz de Burgos;Burgos
1981;ROCA;ANIDO;HUMBERTO;29937,30201;medio;Cardeñuela Riopico;Alfoz de Burgos;Burgos
1982;ROCA;ROFFO;RICARDO ADOLFO;11915,83988;muy bajo;Carrias;La Bureba;Burgos
1983;ROCCO;BARRENECHE;AMERICO;29119,49272;medio;Cascajares de Bureba;La Bureba;Burgos
1984;ROCHA;BALDI;ADRIANA FATIMA;21473,27681;muy bajo;Cascajares de la Sierra;Sierra de la Demanda (comarca);Burgos
1985;RODRIGUEZ;ROMERO;LILIÁN CRISTINA;26132,40289;medio;Castellanos de Castro;Odra-Pisuerga;Burgos
1986;RODRIGUEZ;SERVETTO;NELSON VLADIMIR;24945,49365;bajo;Castil de Peones;La Bureba;Burgos
1987;RODRIGUEZ;ALVEZ;EDGARDO;13705,71077;muy bajo;Castildelgado;;Burgos
1988;RODRIGUEZ;BRIZUELA;ELINA SYLVIA;32254,99195;alto;Castrillo Matajudíos;Odra-Pisuerga;Burgos
1989;RODRIGUEZ;OROZCO;GONZALO;30629,2355;medio;Castrillo de Riopisuerga;Odra-Pisuerga;Burgos
1990;RODRIGUEZ;BENTANCOR;GUSTAVO;26689,27138;medio;Castrillo de la Reina;Sierra de la Demanda (comarca);Burgos
1991;RODRIGUEZ;CUSTODIO;DARDO EDUARDO;27600,45586;medio;Castrillo de la Vega;Ribera del Duero;Burgos
1992;RODRIGUEZ;CABRERA;ADRIANA;37386,3064;muy alto;Castrillo del Val;Alfoz de Burgos;Burgos
1993;RODRIGUEZ;PIMENTEL;JOSE GUSTAVO;29184,74513;medio;Castrojeriz;Odra-Pisuerga;Burgos
1994;RODRIGUEZ;NIEVES;ARACELY;25211,30627;medio;Cavia;Alfoz de Burgos;Burgos
1995;RODRIGUEZ;MATO;CARLOS RAMON;35155,20393;muy alto;Cayuela;Alfoz de Burgos;Burgos
1996;RODRIGUEZ;BAS;JUAN MANUEL;37904,13918;muy alto;Cebrecos;Comarca del Arlanza;Burgos
1997;RODRIGUEZ;MARENCO;JAVIER RUBI;23525,10251;bajo;Celada del Camino;Alfoz de Burgos;Burgos
1998;RODRIGUEZ;CORRALEJO;NORA BEATRIZ;19112,76743;muy bajo;Cerezo de Río Tirón;(comarca);Burgos
1999;RODRIGUEZ;IGLESIAS;MATIAS;37466,45294;muy alto;Cerratón de Juarros;Montes de Oca (comarca);Burgos
2000;RODRIGUEZ;RAMIREZ;ELBER FABIAN;35130,21854;muy alto;Ciadoncha;Comarca del Arlanza;Burgos
2001;RODRIGUEZ;REALAN;DARDO JAVIER;24256,1091;bajo;Cillaperlata;Las Merindades;Burgos
2002;RODRIGUEZ;PAEZ;DANIEL ENRIQUE;21619,31238;muy bajo;Cilleruelo de Abajo;Comarca del Arlanza;Burgos
2003;RODRIGUEZ;LAULHE;ROBERTO;31773,61331;alto;Cilleruelo de Arriba;Comarca del Arlanza;Burgos
2004;RODRIGUEZ;SCHIAVO;ANIBAL;17510,26472;muy bajo;Ciruelos de Cervera;Comarca del Arlanza;Burgos
2005;RODRIGUEZ;RAMOS;JULIO CESAR;41670,82338;muy alto;Cogollos;Alfoz de Burgos;Burgos
2006;RODRIGUEZ;LOPEZ;MIGUEL RAMON;23880,97354;bajo;Condado de Treviño;Comarca del Ebro;Burgos
2007;RODRIGUEZ;RAMOS;TERESITA;23523,83663;bajo;Contreras;Sierra de la Demanda (comarca);Burgos
2008;RODRIGUEZ;;ISABEL;29856,83465;medio;Coruña del Conde;Ribera del Duero;Burgos
2009;RODRIGUEZ;BIDEGAIN;EDUARDO MARIANO;39957,25258;muy alto;Covarrubias;Comarca del Arlanza;Burgos
2010;RODRIGUEZ;ALBANO;RAMON HEBER;22700,4833;muy bajo;Cubillo del Campo;;Burgos
2011;RODRIGUEZ;;FRANCI JOSE;30621,75186;medio;Cubo de Bureba;La Bureba;Burgos
2012;RODRIGUEZ;;PEDRO;14995,7113;muy bajo;Cuevas de San Clemente;Comarca del Arlanza;Burgos
2013;RODRIGUEZ;GALVALISI;NELLY MARIA;27846,23694;medio;Encío;Comarca del Ebro;Burgos
2014;RODRIGUEZ;CORA;EDUARDO;28942,40092;medio;Espinosa de Cervera;Comarca del Arlanza;Burgos
2015;RODRIGUEZ;OLIVAR;GILBERTO;23621,18987;bajo;Espinosa de los Monteros;Las Merindades;Burgos
2016;RODRIGUEZ;CARRETE;CARLOS;23362,20367;bajo;Espinosa del Camino;Montes de Oca (comarca);Burgos
2017;RODRIGUEZ;MARTINEZ;ENRIQUE;33895,66539;alto;Estépar;Alfoz de Burgos;Burgos
2018;RODRIGUEZ;CIFFONI;MILTON DANTE;19039,72625;muy bajo;Fontioso;Comarca del Arlanza;Burgos
2019;RODRIGUEZ;PERDOMO;MATIAS;16479,59321;muy bajo;Frandovínez;Alfoz de Burgos;Burgos
2020;RODRIGUEZ;ZUNINO;JORGE LUIS;29096,28883;medio;Fresneda de la Sierra Tirón;Montes de Oca (comarca);Burgos
2021;RODRIGUEZ;COLOMBO;NELSON;32142,28607;alto;Fresneña;Montes de Oca (comarca);Burgos
2022;RODRIGUEZ;TITO;MILTON;29098,26562;medio;Fresnillo de las Dueñas;Ribera del Duero;Burgos
2023;RODRIGUEZ;PINHEIRO;JULIO CESAR;27241,32491;medio;Fresno de Rodilla;Alfoz de Burgos;Burgos
2024;RODRIGUEZ;GODOY;RUBEN HUMBERTO;32440,39772;alto;Fresno de Río Tirón;Montes de Oca (comarca);Burgos
2025;RODRIGUEZ;COTTA DE MELLO;JULIO CESAR;32753,75553;alto;Frías;Las Merindades;Burgos
2026;RODRIGUEZ;LOPEZ;VILIBALDO JOSE;41493,33288;muy alto;Fuentebureba;La Bureba;Burgos
2027;RODRIGUEZ;PEREYRA;JOSÉ PEDRO;27480,61781;medio;Fuentecén;Ribera del Duero;Burgos
2028;RODRIGUEZ;MEDEROS;JULIA ISABEL;27528,72897;medio;Fuentelcésped;Ribera del Duero;Burgos
2029;RODRIGUEZ;MARICHAL;GABRIELA;23688,44882;bajo;Fuentelisendo;Ribera del Duero;Burgos
2030;RODRIGUEZ;PETROCELLI;GLORIA CARMEN;25512,60658;medio;Fuentemolinos;Ribera del Duero;Burgos
2031;RODRIGUEZ;BATISTA;SYLVIA;37016,5719;muy alto;Fuentenebro;Ribera del Duero;Burgos
2032;RODRIGUEZ;ARAUJO;LAURA ETHEL;31234,86157;alto;Fuentespina;Ribera del Duero;Burgos
2033;RODRIGUEZ;FAGIAN;MARÍA GABRIELA;25235,86117;medio;Galbarros;La Bureba;Burgos
2034;RODRIGUEZ;MASCARDI;TERESITA;27427,11265;medio;Grijalba;Odra-Pisuerga;Burgos
2035;RODRIGUEZ;FLEITAS;WASHINGTON;19623,45322;muy bajo;Grisaleña;La Bureba;Burgos
2036;RODRIGUEZ;MELENDEZ;JORGE RAUL;32405,53391;alto;Gumiel de Izán;Ribera del Duero;Burgos
2037;RODRIGUEZ;CABRERA;LORELEY;42775,72445;muy alto;Gumiel de Mercado;Ribera del Duero;Burgos
2038;RODRIGUEZ;LOPEZ;LILIAN OLGA;33369,28688;alto;Hacinas;Sierra de la Demanda (comarca);Burgos
2039;RODRIGUEZ;FILIPPINI;HUGO;26769,5861;medio;Haza;Ribera del Duero;Burgos
2040;RODRIGUEZ;BETRAME;MANUEL ANGEL;24690,86579;bajo;Hontanas;Odra-Pisuerga;Burgos
2041;RODRIGUEZ;NIGRO;JUAN CARLOS;30612,31461;medio;Hontangas;Ribera del Duero;Burgos
2042;RODRIGUEZ;CABRERA;ADRIANA;34698,30155;alto;Hontoria de Valdearados;Ribera del Duero;Burgos
2043;ROJAS;GARCIA;WILFREDO;28210,54847;medio;Hontoria de la Cantera;Alfoz de Burgos;Burgos
2044;ROLAND;OXILIA;ALVARO;25286,77596;medio;Hontoria del Pinar;Sierra de la Demanda (comarca);Burgos
2045;ROLDAN;LARRAÑAGA;LORENZO DARWIN;33738,23717;alto;Hornillos del Camino;;Burgos
2046;ROLLA;;MARIA EUGENIA;40990,85841;muy alto;Hortigüela;Sierra de la Demanda (comarca);Burgos
2047;ROMANI;GERNER;MILTON;24297,41778;bajo;Hoyales de Roa;Ribera del Duero;Burgos
2048;ROMANO;GARIGLIO;NESTOR;36711,46221;muy alto;Huerta de Arriba;Sierra de la Demanda (comarca);Burgos
2049;ROMANO;TROSINO;ANGELITA;34315,05239;alto;Humada;Páramos (comarca);Burgos
2050;ROMANO;ALARCON;APOLO GABRIEL;31877,75682;alto;Hurones;Alfoz de Burgos;Burgos
2051;ROMANO;REGUEIRA;ALVARO CAVOUR;23006,30891;bajo;Huérmeces;Burgos;Burgos
2052;ROMBYS;AGUILERA;GUSTAVO ALFREDO;27621,55754;medio;Ibeas de Juarros;Alfoz de Burgos;Burgos
2053;ROMERO;SOTO;LUIS;38998,71536;muy alto;Ibrillos;Montes de Oca (comarca);Burgos
2054;ROMERO;MAS;JUAN LUIS;23456,14421;bajo;Iglesiarrubia;Comarca del Arlanza;Burgos
2055;ROMERO;ARUFE;WALTER MEDARDO;23646,07064;bajo;Iglesias;Odra-Pisuerga;Burgos
2056;ROMERO;HERNANDEZ;ELENA;28161,49016;medio;Isar;Odra-Pisuerga;Burgos
2057;ROMERO;MAS;JUAN LUIS;42038,53801;muy alto;Itero del Castillo;Odra-Pisuerga;Burgos
2058;ROMERO;MACEDO;MARCELO DANIEL;18761,08022;muy bajo;Jaramillo Quemado;Sierra de la Demanda (comarca);Burgos
2059;ROMERO;LARRECHEA;CARLOS;36778,1749;muy alto;Jaramillo de la Fuente;Sierra de la Demanda (comarca);Burgos
2060;ROSADILLA;PEREIRA;LUIS ANGEL;29081,11316;medio;Junta de Traslaloma;Las Merindades;Burgos
2061;ROSALES;;JORGE;20255,22709;muy bajo;Junta de Villalba de Losa;Las Merindades;Burgos
2062;ROSELLI;MORA;EDMUNDO;33659,57035;alto;Jurisdicción de Lara;Sierra de la Demanda (comarca);Burgos
2063;ROSENDO;BUGALLO;GERARDO MANUEL;24968,58418;bajo;Jurisdicción de San Zadornil;Las Merindades;Burgos
2064;ROSSEL;SKERL;SILVIA VERONICA;31942,04014;alto;La Cueva de Roa;Ribera del Duero;Burgos
2065;ROSSI;KEMPA;PIER ANTONIO;26068,85639;medio;La Gallega;Sierra de la Demanda (comarca);Burgos
2066;ROSSI;COMAS;ANDREINA MARIA;35216,31611;muy alto;La Horra;Ribera del Duero;Burgos
2067;ROSSI;BOGADO;ALICIA;25940,77009;medio;La Puebla de Arganzón;Comarca del Ebro;Burgos
2068;ROSSI;RODRIGUEZ;VICTOR HOMERO;33433,63437;alto;La Revilla y Ahedo;Sierra de la Demanda (comarca);Burgos
2069;ROSSI;ALBERT;MARIA ROSINA;35146,45668;muy alto;La Sequera de Haza;Ribera del Duero;Burgos
2070;ROSSI;COMAS;ANDREINA MARIA;28426,91567;medio;La Vid de Bureba;La Bureba;Burgos
2071;ROUS;LEITES;ACIDO ARCANGEL;21664,61326;muy bajo;La Vid y Barrios;Ribera del Duero;Burgos
2072;ROVIRA;CORBO;CRISTINA ELVIRA;30678,4465;medio;Las Hormazas;Odra-Pisuerga;Burgos
2073;ROYBAL;SILVA;MARIA DEL CARMEN;28274,01397;medio;Las Quintanillas;Alfoz de Burgos;Burgos
2074;RUBIANES;MANGINI;EDGARDO ELOY;43620,61728;muy alto;Lerma;Arlanza (comarca);Burgos
2075;RUBIO;BRUNO;ENRIQUE;41280,8439;muy alto;Llano de Bureba;La Bureba;Burgos
2076;RUBIO;FERNANDEZ;MARIA;24922,66179;bajo;Los Altos;Las Merindades;Burgos
2077;RUCKS;DE FUENTES;JORGE GUILLERMO;28658,68585;medio;Los Ausines;Alfoz de Lara;Burgos
2078;RUETE;AMEIXEIRAS;JORGE  GABRIEL;27575,01972;medio;Los Balbases;Odra-Pisuerga;Burgos
2079;RUGGIERO;NAVARRA;FRANCISCO;28933,59214;medio;Los Barrios de Bureba;La Bureba;Burgos
2080;RUIBAL;MIGLIERINA;ANA CLAUDIA;26600,97604;medio;Madrigal del Monte;Comarca del Arlanza;Burgos
2081;RUIBAL;PINO;JORGE;32168,28664;alto;Madrigalejo del Monte;Comarca del Arlanza;Burgos
2082;RUIZ;CACERES;LUISA JACQUELINE;25309,45267;medio;Mahamud;Comarca del Arlanza;Burgos
2083;RUIZ;VARNYU;ALFREDO ALBERTO;37531,27805;muy alto;Mambrilla de Castrejón;Ribera del Duero;Burgos
2084;RUIZ;RODRIGUEZ;ERODES;34492,89438;alto;Mambrillas de Lara;Sierra de la Demanda (comarca);Burgos
2085;RUIZ;RODRIGUEZ;LEONARDO WALTER;24555,86503;bajo;Mamolar;Sierra de la Demanda (comarca);Burgos
2086;RUIZ;QUESADA;MARCELA;25937,19875;medio;Acebedo;Montaña Oriental;León
2087;RUOCCO;CAMBON;HUMBERTO JULIO;45148,96897;muy alto;Algadefe;Vega del Esla;León
2088;RUOCCO;GALVEZ;JOSE LUIS;26087,73461;medio;Alija del Infantado;Tierra de La Bañeza;León
2089;RUSIÑOL;FERRARI;MILTON GUSTAVO;15371,51742;muy bajo;Almanza;Tierra de Sahagún;León
2090;SAAVEDRA;BOUSSES;MARIA MARGARITA;34736,837;alto;Ardón;Páramo Leonés;León
2091;SABINI;GIANNECCHINI;SEBASTIAN;18251,32758;muy bajo;Arganza;;León
2092;SACCO;SANTANGELO;ROSANNA GRACIELA;28777,20881;medio;Astorga;Tierra de Astorga;León
2093;SACOMANI;MOREIRA;SERGIO  DANIEL;29907,24979;medio;Balboa;;León
2094;SÁENZ DE ZUMARÁN;AGUERRE;MARÍA MAGDALENA;37317,34507;muy alto;Barjas;;León
2095;SAETTONE;MONTERO;MARIELLA;24544,61736;bajo;Bembibre;Bandera de El Bierzo.svg;León
2096;SALABERRY;FERNANDEZ;MARCELO GUSTAVO;29419,89678;medio;Benavides;Ribera del Órbigo;León
2097;SALABERRY;SUAREZ;GUSTAVO ADOLFO;25822,92728;medio;Benuza;;León
2098;SALABERRY;BATTISTELLA;MARTA ELENA;34206,34512;alto;Bercianos del Páramo;Páramo Leonés;León
2099;SALARI;DAMONTE;ALFREDO;22362,25047;muy bajo;Bercianos del Real Camino;Tierra de Sahagún;León
2100;SALAZAR;BLAYA;MA. DEL CARMEN;37228,24879;muy alto;Berlanga del Bierzo;Bandera de El Bierzo.svg;León
2101;SALAZAR;DELGADO;PEDRO MARIA;29162,08354;medio;Boca de Huérgano;Montaña Oriental;León
2102;SALSAMENDI;FERREIRA;ALEJANDRO JAVIER;36287,14164;muy alto;Borrenes;Bandera de El Bierzo.svg;León
2103;SALVERAGLIO;DEMARCO;ANA MARIA;22856,80872;muy bajo;Boñar;Montaña Oriental;León
2104;SALVO;CARBONARO;DIANA RITA;27608,87449;medio;Brazuelo;Maragatería;León
2105;SALVO;STOTZ;WASHINGTON JORGE;29061,63479;medio;Burón;Montaña Oriental;León
2106;SALVO;LOPEZ DE ALDA;NILZA;27884,7751;medio;Bustillo del Páramo;Páramo Leonés;León
2107;SAMANDU;SELLANES;JULIO CESAR;32860,36711;alto;Cabañas Raras;Bandera de El Bierzo.svg;León
2108;SAN CRISTOBAL;BRUSCO;JAVIER;27012,87224;medio;Cabreros del Río;Vega del Esla;León
2109;SANABRIA;BARRIOS;FRANCISCO;29119,67919;medio;Cabrillanes;Babia;León
2110;SANCHEZ;MELGAREJO;LAUDARES M.;35175,25841;muy alto;Cacabelos;Bandera de El Bierzo.svg;León
2111;SANCHEZ;;IRMA ISABEL;30886,5003;medio;Calzada del Coto;Tierra de Sahagún;León
2112;SANCHEZ;DOS SANTOS;AUGUSTO;31817,06734;alto;Campazas;Vega del Esla;León
2113;SANCHEZ;RODRIGUEZ;ALBA;26655,69895;medio;Campo de Villavidel;Vega del Esla;León
2114;SANCHEZ;CAL;DARDO ANGEL;19315,00274;muy bajo;Camponaraya;Bandera de El Bierzo.svg;León
2115;SANCHEZ;LISTUR;GERARDO FRANCISCO;36023,76011;muy alto;Candín;Los Ancares;León
2116;SANCHEZ;DE LEON;DOLORES IVONNE;15729,75912;muy bajo;Carracedelo;Bandera de El Bierzo.svg;León
2117;SANCHEZ;PIÑEIRO;PEDRO GUSTAVO;25094,18325;medio;Carrizo;Ribera del Órbigo;León
2118;SANDER;DARIN;RICHARD SAUL;20339,92326;muy bajo;Carrocera;Comarca de Luna;León
2119;SANGENIS;MANNISE;ANDRES EMILIO;28959,43655;medio;Carucedo;Bandera de El Bierzo.svg;León
2120;SANGUINETTI;OSORIO;ELISA ANDREA;34813,98041;alto;Castilfalé;Esla-Campos;León
2121;SANGUINETTI;;RITA;27641,71676;medio;Castrillo de Cabrera;Comarca de La Cabrera;León
2122;SANGUITTI;DIEGO;JULIO  CESAR;33725,99121;alto;Castrillo de la Valduerna;Tierra de La Bañeza;León
2123;SANSEVERINO;MANSILLA;BERTA ELBA;33972,50535;alto;Castrocalbón;Tierra de La Bañeza;León
2124;SANTANA;MIDON;HEBER JONI;27737,57251;medio;Castrocontrigo;Tierra de La Bañeza;León
2125;SANTANA;RODRIGUEZ;RICARDO;31849,30831;alto;Castropodame;Bandera de El Bierzo.svg;León
2126;SANTESTEVAN;GARCIA DA ROSA;ANA MARIA;33645,89535;alto;Castrotierra de Valmadrigal;Tierra de Sahagún;León
2127;SANTISTEBAN;RUELLA;ELIDA  GERVASIA;28883,60222;medio;Cea;Tierra de Sahagún;León
2128;SANTISTEBAN;TRISTAN;DANIEL;26884,18218;medio;Cebanico;Tierra de Sahagún;León
2129;SANTORO;CARELLA;BLANCA GRISELDA;27965,96758;medio;Cebrones del Río;Tierra de La Bañeza;León
2130;SANTOS;KUH;ALEJANDRO;24454,9422;bajo;Chozas de Abajo;Páramo Leonés;León
2131;SANTOS;GONZALEZ;OSCAR;35148,68218;muy alto;Cimanes de la Vega;Vega del Esla;León
2132;SAPELLI;FERBER;MARIA DEL ROSARIO;25926,31424;medio;Cimanes del Tejar;Ribera del Órbigo;León
2133;SAPPIA;BONFRISCO;MARIA ESTHER;40118,90774;muy alto;Cistierna;Montaña Oriental;León
2134;SAPRIZA;CORRADI;ANA;19298,77244;muy bajo;Congosto;Bandera de El Bierzo.svg;León
2135;SARALEGUI;MEDEIROS;FERNANDO LUIS;22604,17973;muy bajo;Corbillos de los Oteros;Esla-Campos;León
2136;SARASOLA;ROBAINA;MANUELA;26853,99294;medio;Corullón;Bandera de El Bierzo.svg;León
2137;SARASUA;MORAES;MARIO RAÚL;25003,87342;medio;Crémenes;Montaña Oriental;León
2138;SARAVIA;FRATTI;PEDRO JESUS;23194,19231;bajo;Cuadros;Tierra de León;León
2139;SARAVIA;HERNANDEZ;MERCEDES CRISTINA;35922,5492;muy alto;Cubillas de Rueda;Vega del Esla;León
